[2025-02-06 09:44:40,015] [DXL_Communication .DXL_motor_9] [INFO]: disableMotor : Motor9 disarmed SUCCESSFULLY
[2025-02-06 14:07:25,984] [DXL_Communication .DXL_motor_7] [INFO]: disableMotor : Motor7 disarmed UNSUCCESSFULLY
[2025-02-06 14:07:25,984] [DXL_Communication .DXL_motor_8] [INFO]: disableMotor : Motor8 disarmed UNSUCCESSFULLY
[2025-02-06 14:07:25,985] [DXL_Communication .DXL_motor_9] [INFO]: disableMotor : Motor9 disarmed UNSUCCESSFULLY
[2025-02-06 14:07:25,985] [DXL_Communication .DXL_motor_10] [INFO]: disableMotor : Motor10 disarmed UNSUCCESSFULLY
[2025-02-06 14:07:25,985] [DXL_Communication .DXL_motor_11] [INFO]: disableMotor : Motor11 disarmed UNSUCCESSFULLY
[2025-02-06 14:07:25,985] [DXL_Communication .DXL_motor_12] [INFO]: disableMotor : Motor12 disarmed UNSUCCESSFULLY
[2025-02-06 14:07:26,087] [DXL_Communication .DXL_motor_1] [DEBUG]: closeLog : Remove handler from DXL_Motor 1
[2025-02-06 14:07:26,088] [DXL_Communication .DXL_motor_2] [DEBUG]: closeLog : Remove handler from DXL_Motor 2
[2025-02-06 14:07:26,088] [DXL_Communication .DXL_motor_3] [DEBUG]: closeLog : Remove handler from DXL_Motor 3
[2025-02-06 14:07:26,089] [DXL_Communication .DXL_motor_4] [DEBUG]: closeLog : Remove handler from DXL_Motor 4
[2025-02-06 14:07:26,089] [DXL_Communication .DXL_motor_5] [DEBUG]: closeLog : Remove handler from DXL_Motor 5
[2025-02-06 14:07:26,090] [DXL_Communication .DXL_motor_6] [DEBUG]: closeLog : Remove handler from DXL_Motor 6
[2025-02-06 14:07:26,090] [DXL_Communication .DXL_motor_7] [DEBUG]: closeLog : Remove handler from DXL_Motor 7
[2025-02-06 14:07:26,090] [DXL_Communication .DXL_motor_8] [DEBUG]: closeLog : Remove handler from DXL_Motor 8
[2025-02-06 14:07:26,091] [DXL_Communication .DXL_motor_9] [DEBUG]: closeLog : Remove handler from DXL_Motor 9
[2025-02-06 14:07:26,091] [DXL_Communication .DXL_motor_10] [DEBUG]: closeLog : Remove handler from DXL_Motor 10
[2025-02-06 14:07:26,092] [DXL_Communication .DXL_motor_11] [DEBUG]: closeLog : Remove handler from DXL_Motor 11
[2025-02-06 14:07:26,092] [DXL_Communication .DXL_motor_12] [DEBUG]: closeLog : Remove handler from DXL_Motor 12
[2025-02-06 14:07:26,094] [DXL_Communication] [INFO]: closeHandler : Close port
[2025-02-06 14:07:58,836] [DXL_Communication] [INFO]: activateDXLConnection : Succeeded to open the port
[2025-02-06 14:07:58,845] [DXL_Communication] [INFO]: activateDXLConnection : Succeeded to change the baudrate
[2025-02-06 14:07:58,880] [DXL_Communication .DXL_motor_1] [INFO]: pingMotor : [ID:001] ping Succeeded. Dynamixel model number : 1090
[2025-02-06 14:07:58,918] [DXL_Communication .DXL_motor_2] [INFO]: pingMotor : [ID:002] ping Succeeded. Dynamixel model number : 1060
[2025-02-06 14:07:58,961] [DXL_Communication .DXL_motor_3] [INFO]: pingMotor : [ID:003] ping Succeeded. Dynamixel model number : 1090
[2025-02-06 14:07:58,991] [DXL_Communication .DXL_motor_4] [INFO]: pingMotor : [ID:004] ping Succeeded. Dynamixel model number : 1090
[2025-02-06 14:07:59,024] [DXL_Communication .DXL_motor_5] [INFO]: pingMotor : [ID:005] ping Succeeded. Dynamixel model number : 1060
[2025-02-06 14:07:59,055] [DXL_Communication .DXL_motor_6] [INFO]: pingMotor : [ID:006] ping Succeeded. Dynamixel model number : 1090
[2025-02-06 14:07:59,095] [DXL_Communication .DXL_motor_7] [INFO]: pingMotor : [ID:007] ping Succeeded. Dynamixel model number : 1090
[2025-02-06 14:07:59,120] [DXL_Communication .DXL_motor_8] [INFO]: pingMotor : [ID:008] ping Succeeded. Dynamixel model number : 1060
[2025-02-06 14:07:59,151] [DXL_Communication .DXL_motor_9] [INFO]: pingMotor : [ID:009] ping Succeeded. Dynamixel model number : 1090
[2025-02-06 14:07:59,184] [DXL_Communication .DXL_motor_10] [INFO]: pingMotor : [ID:010] ping Succeeded. Dynamixel model number : 1090
[2025-02-06 14:07:59,215] [DXL_Communication .DXL_motor_11] [INFO]: pingMotor : [ID:011] ping Succeeded. Dynamixel model number : 1060
[2025-02-06 14:07:59,249] [DXL_Communication .DXL_motor_12] [INFO]: pingMotor : [ID:012] ping Succeeded. Dynamixel model number : 1090
[2025-02-06 14:07:59,264] [DXL_Communication .DXL_motor_1] [INFO]: rebootMotor : [ID:1] reboot Succeeded
[2025-02-06 14:07:59,280] [DXL_Communication .DXL_motor_2] [INFO]: rebootMotor : [ID:2] reboot Succeeded
[2025-02-06 14:07:59,321] [DXL_Communication .DXL_motor_3] [ERROR]: rebootMotor : ID:3 reboot Error: [TxRxResult] There is no status packet!
[2025-02-06 14:07:59,322] [DXL_Communication .DXL_motor_3] [INFO]: rebootMotor : [ID:3] reboot Succeeded
[2025-02-06 14:07:59,344] [DXL_Communication .DXL_motor_4] [INFO]: rebootMotor : [ID:4] reboot Succeeded
[2025-02-06 14:07:59,361] [DXL_Communication .DXL_motor_5] [INFO]: rebootMotor : [ID:5] reboot Succeeded
[2025-02-06 14:07:59,399] [DXL_Communication .DXL_motor_6] [ERROR]: rebootMotor : ID:6 reboot Error: [TxRxResult] There is no status packet!
[2025-02-06 14:07:59,400] [DXL_Communication .DXL_motor_6] [INFO]: rebootMotor : [ID:6] reboot Succeeded
[2025-02-06 14:07:59,407] [DXL_Communication .DXL_motor_7] [INFO]: rebootMotor : [ID:7] reboot Succeeded
[2025-02-06 14:07:59,424] [DXL_Communication .DXL_motor_8] [INFO]: rebootMotor : [ID:8] reboot Succeeded
[2025-02-06 14:07:59,464] [DXL_Communication .DXL_motor_9] [ERROR]: rebootMotor : ID:9 reboot Error: [TxRxResult] There is no status packet!
[2025-02-06 14:07:59,465] [DXL_Communication .DXL_motor_9] [INFO]: rebootMotor : [ID:9] reboot Succeeded
[2025-02-06 14:07:59,471] [DXL_Communication .DXL_motor_10] [INFO]: rebootMotor : [ID:10] reboot Succeeded
[2025-02-06 14:07:59,488] [DXL_Communication .DXL_motor_11] [INFO]: rebootMotor : [ID:11] reboot Succeeded
[2025-02-06 14:07:59,528] [DXL_Communication .DXL_motor_12] [ERROR]: rebootMotor : ID:12 reboot Error: [TxRxResult] There is no status packet!
[2025-02-06 14:07:59,530] [DXL_Communication .DXL_motor_12] [INFO]: rebootMotor : [ID:12] reboot Succeeded
[2025-02-06 14:08:00,761] [DXL_Communication] [WARNING]: updateMotorData : Failed: [TxRxResult] Incorrect status packet!
[2025-02-06 14:08:00,789] [DXL_Communication .DXL_motor_1] [INFO]: enableMotor : Motor1 is successfully armed
[2025-02-06 14:08:00,799] [DXL_Communication .DXL_motor_2] [INFO]: enableMotor : Motor2 is successfully armed
[2025-02-06 14:08:00,818] [DXL_Communication .DXL_motor_3] [INFO]: enableMotor : Motor3 is successfully armed
[2025-02-06 14:08:00,831] [DXL_Communication .DXL_motor_4] [INFO]: enableMotor : Motor4 is successfully armed
[2025-02-06 14:08:00,847] [DXL_Communication .DXL_motor_5] [INFO]: enableMotor : Motor5 is successfully armed
[2025-02-06 14:08:00,863] [DXL_Communication .DXL_motor_6] [INFO]: enableMotor : Motor6 is successfully armed
[2025-02-06 14:08:00,879] [DXL_Communication .DXL_motor_7] [INFO]: enableMotor : Motor7 is successfully armed
[2025-02-06 14:08:00,895] [DXL_Communication .DXL_motor_8] [INFO]: enableMotor : Motor8 is successfully armed
[2025-02-06 14:08:00,911] [DXL_Communication .DXL_motor_9] [INFO]: enableMotor : Motor9 is successfully armed
[2025-02-06 14:08:00,927] [DXL_Communication .DXL_motor_10] [INFO]: enableMotor : Motor10 is successfully armed
[2025-02-06 14:08:00,943] [DXL_Communication .DXL_motor_11] [INFO]: enableMotor : Motor11 is successfully armed
[2025-02-06 14:08:00,960] [DXL_Communication .DXL_motor_12] [INFO]: enableMotor : Motor12 is successfully armed
[2025-02-06 14:08:29,982] [DXL_Communication .DXL_motor_1] [INFO]: disableMotor : Motor1 disarmed SUCCESSFULLY
[2025-02-06 14:08:29,998] [DXL_Communication .DXL_motor_2] [INFO]: disableMotor : Motor2 disarmed SUCCESSFULLY
[2025-02-06 14:08:30,014] [DXL_Communication .DXL_motor_3] [INFO]: disableMotor : Motor3 disarmed SUCCESSFULLY
[2025-02-06 14:08:30,030] [DXL_Communication .DXL_motor_4] [INFO]: disableMotor : Motor4 disarmed SUCCESSFULLY
[2025-02-06 14:08:30,046] [DXL_Communication .DXL_motor_5] [INFO]: disableMotor : Motor5 disarmed SUCCESSFULLY
[2025-02-06 14:08:30,065] [DXL_Communication .DXL_motor_6] [INFO]: disableMotor : Motor6 disarmed SUCCESSFULLY
[2025-02-06 14:08:30,078] [DXL_Communication .DXL_motor_7] [INFO]: disableMotor : Motor7 disarmed SUCCESSFULLY
[2025-02-06 14:08:30,094] [DXL_Communication .DXL_motor_8] [INFO]: disableMotor : Motor8 disarmed SUCCESSFULLY
[2025-02-06 14:08:30,110] [DXL_Communication .DXL_motor_9] [INFO]: disableMotor : Motor9 disarmed SUCCESSFULLY
[2025-02-06 14:08:30,126] [DXL_Communication .DXL_motor_10] [INFO]: disableMotor : Motor10 disarmed SUCCESSFULLY
[2025-02-06 14:08:30,142] [DXL_Communication .DXL_motor_11] [INFO]: disableMotor : Motor11 disarmed SUCCESSFULLY
[2025-02-06 14:08:30,178] [DXL_Communication .DXL_motor_1] [INFO]: disableMotor : Motor1 disarmed UNSUCCESSFULLY
[2025-02-06 14:08:30,179] [DXL_Communication .DXL_motor_2] [INFO]: disableMotor : Motor2 disarmed UNSUCCESSFULLY
[2025-02-06 14:08:30,179] [DXL_Communication .DXL_motor_3] [INFO]: disableMotor : Motor3 disarmed UNSUCCESSFULLY
[2025-02-06 14:08:30,179] [DXL_Communication .DXL_motor_4] [INFO]: disableMotor : Motor4 disarmed UNSUCCESSFULLY
[2025-02-06 14:08:30,180] [DXL_Communication .DXL_motor_5] [INFO]: disableMotor : Motor5 disarmed UNSUCCESSFULLY
[2025-02-06 14:08:30,180] [DXL_Communication .DXL_motor_6] [INFO]: disableMotor : Motor6 disarmed UNSUCCESSFULLY
[2025-02-06 14:08:30,180] [DXL_Communication .DXL_motor_7] [INFO]: disableMotor : Motor7 disarmed UNSUCCESSFULLY
[2025-02-06 14:08:30,181] [DXL_Communication .DXL_motor_8] [INFO]: disableMotor : Motor8 disarmed UNSUCCESSFULLY
[2025-02-06 14:08:30,181] [DXL_Communication .DXL_motor_9] [INFO]: disableMotor : Motor9 disarmed UNSUCCESSFULLY
[2025-02-06 14:08:30,181] [DXL_Communication .DXL_motor_10] [INFO]: disableMotor : Motor10 disarmed UNSUCCESSFULLY
[2025-02-06 14:08:30,181] [DXL_Communication .DXL_motor_11] [INFO]: disableMotor : Motor11 disarmed UNSUCCESSFULLY
[2025-02-06 14:08:30,182] [DXL_Communication .DXL_motor_12] [INFO]: disableMotor : Motor12 disarmed UNSUCCESSFULLY
[2025-02-06 14:08:30,283] [DXL_Communication .DXL_motor_1] [DEBUG]: closeLog : Remove handler from DXL_Motor 1
[2025-02-06 14:08:30,284] [DXL_Communication .DXL_motor_2] [DEBUG]: closeLog : Remove handler from DXL_Motor 2
[2025-02-06 14:08:30,284] [DXL_Communication .DXL_motor_3] [DEBUG]: closeLog : Remove handler from DXL_Motor 3
[2025-02-06 14:08:30,285] [DXL_Communication .DXL_motor_4] [DEBUG]: closeLog : Remove handler from DXL_Motor 4
[2025-02-06 14:08:30,285] [DXL_Communication .DXL_motor_5] [DEBUG]: closeLog : Remove handler from DXL_Motor 5
[2025-02-06 14:08:30,286] [DXL_Communication .DXL_motor_6] [DEBUG]: closeLog : Remove handler from DXL_Motor 6
[2025-02-06 14:08:30,286] [DXL_Communication .DXL_motor_7] [DEBUG]: closeLog : Remove handler from DXL_Motor 7
[2025-02-06 14:08:30,287] [DXL_Communication .DXL_motor_8] [DEBUG]: closeLog : Remove handler from DXL_Motor 8
[2025-02-06 14:08:30,287] [DXL_Communication .DXL_motor_9] [DEBUG]: closeLog : Remove handler from DXL_Motor 9
[2025-02-06 14:08:30,287] [DXL_Communication .DXL_motor_10] [DEBUG]: closeLog : Remove handler from DXL_Motor 10
[2025-02-06 14:08:30,288] [DXL_Communication .DXL_motor_11] [DEBUG]: closeLog : Remove handler from DXL_Motor 11
[2025-02-06 14:08:30,288] [DXL_Communication .DXL_motor_12] [DEBUG]: closeLog : Remove handler from DXL_Motor 12
[2025-02-06 14:08:30,291] [DXL_Communication] [INFO]: closeHandler : Close port
[2025-02-06 14:08:31,559] [DXL_Communication] [INFO]: activateDXLConnection : Succeeded to open the port
[2025-02-06 14:08:31,569] [DXL_Communication] [INFO]: activateDXLConnection : Succeeded to change the baudrate
[2025-02-06 14:08:31,602] [DXL_Communication .DXL_motor_1] [INFO]: pingMotor : [ID:001] ping Succeeded. Dynamixel model number : 1090
[2025-02-06 14:08:31,635] [DXL_Communication .DXL_motor_2] [INFO]: pingMotor : [ID:002] ping Succeeded. Dynamixel model number : 1060
[2025-02-06 14:08:31,666] [DXL_Communication .DXL_motor_3] [INFO]: pingMotor : [ID:003] ping Succeeded. Dynamixel model number : 1090
[2025-02-06 14:08:31,698] [DXL_Communication .DXL_motor_4] [INFO]: pingMotor : [ID:004] ping Succeeded. Dynamixel model number : 1090
[2025-02-06 14:08:31,730] [DXL_Communication .DXL_motor_5] [INFO]: pingMotor : [ID:005] ping Succeeded. Dynamixel model number : 1060
[2025-02-06 14:08:31,762] [DXL_Communication .DXL_motor_6] [INFO]: pingMotor : [ID:006] ping Succeeded. Dynamixel model number : 1090
[2025-02-06 14:08:31,794] [DXL_Communication .DXL_motor_7] [INFO]: pingMotor : [ID:007] ping Succeeded. Dynamixel model number : 1090
[2025-02-06 14:08:31,826] [DXL_Communication .DXL_motor_8] [INFO]: pingMotor : [ID:008] ping Succeeded. Dynamixel model number : 1060
[2025-02-06 14:08:31,858] [DXL_Communication .DXL_motor_9] [INFO]: pingMotor : [ID:009] ping Succeeded. Dynamixel model number : 1090
[2025-02-06 14:08:31,890] [DXL_Communication .DXL_motor_10] [INFO]: pingMotor : [ID:010] ping Succeeded. Dynamixel model number : 1090
[2025-02-06 14:08:31,922] [DXL_Communication .DXL_motor_11] [INFO]: pingMotor : [ID:011] ping Succeeded. Dynamixel model number : 1060
[2025-02-06 14:08:31,954] [DXL_Communication .DXL_motor_12] [INFO]: pingMotor : [ID:012] ping Succeeded. Dynamixel model number : 1090
[2025-02-06 14:08:31,970] [DXL_Communication .DXL_motor_1] [INFO]: rebootMotor : [ID:1] reboot Succeeded
[2025-02-06 14:08:31,986] [DXL_Communication .DXL_motor_2] [INFO]: rebootMotor : [ID:2] reboot Succeeded
[2025-02-06 14:08:32,023] [DXL_Communication .DXL_motor_3] [ERROR]: rebootMotor : ID:3 reboot Error: [TxRxResult] There is no status packet!
[2025-02-06 14:08:32,024] [DXL_Communication .DXL_motor_3] [INFO]: rebootMotor : [ID:3] reboot Succeeded
[2025-02-06 14:08:32,034] [DXL_Communication .DXL_motor_4] [INFO]: rebootMotor : [ID:4] reboot Succeeded
[2025-02-06 14:08:32,050] [DXL_Communication .DXL_motor_5] [INFO]: rebootMotor : [ID:5] reboot Succeeded
[2025-02-06 14:08:32,087] [DXL_Communication .DXL_motor_6] [ERROR]: rebootMotor : ID:6 reboot Error: [TxRxResult] There is no status packet!
[2025-02-06 14:08:32,088] [DXL_Communication .DXL_motor_6] [INFO]: rebootMotor : [ID:6] reboot Succeeded
[2025-02-06 14:08:32,097] [DXL_Communication .DXL_motor_7] [INFO]: rebootMotor : [ID:7] reboot Succeeded
[2025-02-06 14:08:32,114] [DXL_Communication .DXL_motor_8] [INFO]: rebootMotor : [ID:8] reboot Succeeded
[2025-02-06 14:08:32,152] [DXL_Communication .DXL_motor_9] [ERROR]: rebootMotor : ID:9 reboot Error: [TxRxResult] There is no status packet!
[2025-02-06 14:08:32,152] [DXL_Communication .DXL_motor_9] [INFO]: rebootMotor : [ID:9] reboot Succeeded
[2025-02-06 14:08:32,163] [DXL_Communication .DXL_motor_10] [INFO]: rebootMotor : [ID:10] reboot Succeeded
[2025-02-06 14:08:32,177] [DXL_Communication .DXL_motor_11] [INFO]: rebootMotor : [ID:11] reboot Succeeded
[2025-02-06 14:08:32,215] [DXL_Communication .DXL_motor_12] [ERROR]: rebootMotor : ID:12 reboot Error: [TxRxResult] There is no status packet!
[2025-02-06 14:08:32,215] [DXL_Communication .DXL_motor_12] [INFO]: rebootMotor : [ID:12] reboot Succeeded
[2025-02-06 14:08:33,457] [DXL_Communication .DXL_motor_1] [INFO]: enableMotor : Motor1 is successfully armed
[2025-02-06 14:08:33,473] [DXL_Communication .DXL_motor_2] [INFO]: enableMotor : Motor2 is successfully armed
[2025-02-06 14:08:33,489] [DXL_Communication .DXL_motor_3] [INFO]: enableMotor : Motor3 is successfully armed
[2025-02-06 14:08:33,505] [DXL_Communication .DXL_motor_4] [INFO]: enableMotor : Motor4 is successfully armed
[2025-02-06 14:08:33,521] [DXL_Communication .DXL_motor_5] [INFO]: enableMotor : Motor5 is successfully armed
[2025-02-06 14:08:33,537] [DXL_Communication .DXL_motor_6] [INFO]: enableMotor : Motor6 is successfully armed
[2025-02-06 14:08:33,554] [DXL_Communication .DXL_motor_7] [INFO]: enableMotor : Motor7 is successfully armed
[2025-02-06 14:08:33,569] [DXL_Communication .DXL_motor_8] [INFO]: enableMotor : Motor8 is successfully armed
[2025-02-06 14:08:33,585] [DXL_Communication .DXL_motor_9] [INFO]: enableMotor : Motor9 is successfully armed
[2025-02-06 14:08:33,601] [DXL_Communication .DXL_motor_10] [INFO]: enableMotor : Motor10 is successfully armed
[2025-02-06 14:08:33,617] [DXL_Communication .DXL_motor_11] [INFO]: enableMotor : Motor11 is successfully armed
[2025-02-06 14:08:33,633] [DXL_Communication .DXL_motor_12] [INFO]: enableMotor : Motor12 is successfully armed
[2025-02-06 14:09:30,862] [DXL_Communication .DXL_motor_1] [INFO]: disableMotor : Motor1 disarmed SUCCESSFULLY
[2025-02-06 14:09:30,878] [DXL_Communication .DXL_motor_2] [INFO]: disableMotor : Motor2 disarmed SUCCESSFULLY
[2025-02-06 14:09:30,894] [DXL_Communication .DXL_motor_3] [INFO]: disableMotor : Motor3 disarmed SUCCESSFULLY
[2025-02-06 14:09:30,910] [DXL_Communication .DXL_motor_4] [INFO]: disableMotor : Motor4 disarmed SUCCESSFULLY
[2025-02-06 14:09:30,926] [DXL_Communication .DXL_motor_5] [INFO]: disableMotor : Motor5 disarmed SUCCESSFULLY
[2025-02-06 14:09:30,976] [DXL_Communication .DXL_motor_1] [INFO]: disableMotor : Motor1 disarmed UNSUCCESSFULLY
[2025-02-06 14:09:30,976] [DXL_Communication .DXL_motor_2] [INFO]: disableMotor : Motor2 disarmed UNSUCCESSFULLY
[2025-02-06 14:09:30,977] [DXL_Communication .DXL_motor_3] [INFO]: disableMotor : Motor3 disarmed UNSUCCESSFULLY
[2025-02-06 14:09:30,977] [DXL_Communication .DXL_motor_4] [INFO]: disableMotor : Motor4 disarmed UNSUCCESSFULLY
[2025-02-06 14:09:30,978] [DXL_Communication .DXL_motor_5] [INFO]: disableMotor : Motor5 disarmed UNSUCCESSFULLY
[2025-02-06 14:09:30,978] [DXL_Communication .DXL_motor_6] [INFO]: disableMotor : Motor6 disarmed UNSUCCESSFULLY
[2025-02-06 14:09:30,978] [DXL_Communication .DXL_motor_7] [INFO]: disableMotor : Motor7 disarmed UNSUCCESSFULLY
[2025-02-06 14:09:30,979] [DXL_Communication .DXL_motor_8] [INFO]: disableMotor : Motor8 disarmed UNSUCCESSFULLY
[2025-02-06 14:09:30,979] [DXL_Communication .DXL_motor_9] [INFO]: disableMotor : Motor9 disarmed UNSUCCESSFULLY
[2025-02-06 14:09:30,979] [DXL_Communication .DXL_motor_10] [INFO]: disableMotor : Motor10 disarmed UNSUCCESSFULLY
[2025-02-06 14:09:30,980] [DXL_Communication .DXL_motor_11] [INFO]: disableMotor : Motor11 disarmed UNSUCCESSFULLY
[2025-02-06 14:09:30,980] [DXL_Communication .DXL_motor_12] [INFO]: disableMotor : Motor12 disarmed UNSUCCESSFULLY
[2025-02-06 14:09:32,492] [DXL_Communication] [INFO]: activateDXLConnection : Succeeded to open the port
[2025-02-06 14:09:32,499] [DXL_Communication] [INFO]: activateDXLConnection : Succeeded to change the baudrate
[2025-02-06 14:09:32,535] [DXL_Communication .DXL_motor_1] [INFO]: pingMotor : [ID:001] ping Succeeded. Dynamixel model number : 1090
[2025-02-06 14:09:32,567] [DXL_Communication .DXL_motor_2] [INFO]: pingMotor : [ID:002] ping Succeeded. Dynamixel model number : 1060
[2025-02-06 14:09:32,599] [DXL_Communication .DXL_motor_3] [INFO]: pingMotor : [ID:003] ping Succeeded. Dynamixel model number : 1090
[2025-02-06 14:09:32,631] [DXL_Communication .DXL_motor_4] [INFO]: pingMotor : [ID:004] ping Succeeded. Dynamixel model number : 1090
[2025-02-06 14:09:32,663] [DXL_Communication .DXL_motor_5] [INFO]: pingMotor : [ID:005] ping Succeeded. Dynamixel model number : 1060
[2025-02-06 14:09:32,695] [DXL_Communication .DXL_motor_6] [INFO]: pingMotor : [ID:006] ping Succeeded. Dynamixel model number : 1090
[2025-02-06 14:09:32,727] [DXL_Communication .DXL_motor_7] [INFO]: pingMotor : [ID:007] ping Succeeded. Dynamixel model number : 1090
[2025-02-06 14:09:32,759] [DXL_Communication .DXL_motor_8] [INFO]: pingMotor : [ID:008] ping Succeeded. Dynamixel model number : 1060
[2025-02-06 14:09:32,791] [DXL_Communication .DXL_motor_9] [INFO]: pingMotor : [ID:009] ping Succeeded. Dynamixel model number : 1090
[2025-02-06 14:09:32,823] [DXL_Communication .DXL_motor_10] [INFO]: pingMotor : [ID:010] ping Succeeded. Dynamixel model number : 1090
[2025-02-06 14:09:32,855] [DXL_Communication .DXL_motor_11] [INFO]: pingMotor : [ID:011] ping Succeeded. Dynamixel model number : 1060
[2025-02-06 14:09:32,887] [DXL_Communication .DXL_motor_12] [INFO]: pingMotor : [ID:012] ping Succeeded. Dynamixel model number : 1090
[2025-02-06 14:09:32,903] [DXL_Communication .DXL_motor_1] [INFO]: rebootMotor : [ID:1] reboot Succeeded
[2025-02-06 14:09:32,919] [DXL_Communication .DXL_motor_2] [INFO]: rebootMotor : [ID:2] reboot Succeeded
[2025-02-06 14:09:32,956] [DXL_Communication .DXL_motor_3] [ERROR]: rebootMotor : ID:3 reboot Error: [TxRxResult] There is no status packet!
[2025-02-06 14:09:32,957] [DXL_Communication .DXL_motor_3] [INFO]: rebootMotor : [ID:3] reboot Succeeded
[2025-02-06 14:09:32,967] [DXL_Communication .DXL_motor_4] [INFO]: rebootMotor : [ID:4] reboot Succeeded
[2025-02-06 14:09:32,983] [DXL_Communication .DXL_motor_5] [INFO]: rebootMotor : [ID:5] reboot Succeeded
[2025-02-06 14:09:33,022] [DXL_Communication .DXL_motor_6] [ERROR]: rebootMotor : ID:6 reboot Error: [TxRxResult] There is no status packet!
[2025-02-06 14:09:33,022] [DXL_Communication .DXL_motor_6] [INFO]: rebootMotor : [ID:6] reboot Succeeded
[2025-02-06 14:09:33,031] [DXL_Communication .DXL_motor_7] [INFO]: rebootMotor : [ID:7] reboot Succeeded
[2025-02-06 14:09:33,047] [DXL_Communication .DXL_motor_8] [INFO]: rebootMotor : [ID:8] reboot Succeeded
[2025-02-06 14:09:33,084] [DXL_Communication .DXL_motor_9] [ERROR]: rebootMotor : ID:9 reboot Error: [TxRxResult] There is no status packet!
[2025-02-06 14:09:33,085] [DXL_Communication .DXL_motor_9] [INFO]: rebootMotor : [ID:9] reboot Succeeded
[2025-02-06 14:09:33,095] [DXL_Communication .DXL_motor_10] [INFO]: rebootMotor : [ID:10] reboot Succeeded
[2025-02-06 14:09:33,111] [DXL_Communication .DXL_motor_11] [INFO]: rebootMotor : [ID:11] reboot Succeeded
[2025-02-06 14:09:33,148] [DXL_Communication .DXL_motor_12] [ERROR]: rebootMotor : ID:12 reboot Error: [TxRxResult] There is no status packet!
[2025-02-06 14:09:33,149] [DXL_Communication .DXL_motor_12] [INFO]: rebootMotor : [ID:12] reboot Succeeded
[2025-02-06 14:09:34,391] [DXL_Communication .DXL_motor_1] [INFO]: enableMotor : Motor1 is successfully armed
[2025-02-06 14:09:34,407] [DXL_Communication .DXL_motor_2] [INFO]: enableMotor : Motor2 is successfully armed
[2025-02-06 14:09:34,430] [DXL_Communication .DXL_motor_3] [INFO]: enableMotor : Motor3 is successfully armed
[2025-02-06 14:09:34,455] [DXL_Communication .DXL_motor_4] [INFO]: enableMotor : Motor4 is successfully armed
[2025-02-06 14:09:34,472] [DXL_Communication .DXL_motor_5] [INFO]: enableMotor : Motor5 is successfully armed
[2025-02-06 14:09:34,487] [DXL_Communication .DXL_motor_6] [INFO]: enableMotor : Motor6 is successfully armed
[2025-02-06 14:09:34,503] [DXL_Communication .DXL_motor_7] [INFO]: enableMotor : Motor7 is successfully armed
[2025-02-06 14:09:34,519] [DXL_Communication .DXL_motor_8] [INFO]: enableMotor : Motor8 is successfully armed
[2025-02-06 14:09:34,535] [DXL_Communication .DXL_motor_9] [INFO]: enableMotor : Motor9 is successfully armed
[2025-02-06 14:09:34,551] [DXL_Communication .DXL_motor_10] [INFO]: enableMotor : Motor10 is successfully armed
[2025-02-06 14:09:34,568] [DXL_Communication .DXL_motor_11] [INFO]: enableMotor : Motor11 is successfully armed
[2025-02-06 14:09:34,583] [DXL_Communication .DXL_motor_12] [INFO]: enableMotor : Motor12 is successfully armed
[2025-02-06 14:09:43,511] [DXL_Communication .DXL_motor_1] [INFO]: disableMotor : Motor1 disarmed SUCCESSFULLY
[2025-02-06 14:09:43,526] [DXL_Communication .DXL_motor_2] [INFO]: disableMotor : Motor2 disarmed SUCCESSFULLY
[2025-02-06 14:09:43,542] [DXL_Communication .DXL_motor_3] [INFO]: disableMotor : Motor3 disarmed SUCCESSFULLY
[2025-02-06 14:09:43,559] [DXL_Communication .DXL_motor_4] [INFO]: disableMotor : Motor4 disarmed SUCCESSFULLY
[2025-02-06 14:09:43,574] [DXL_Communication .DXL_motor_5] [INFO]: disableMotor : Motor5 disarmed SUCCESSFULLY
[2025-02-06 14:09:43,591] [DXL_Communication .DXL_motor_6] [INFO]: disableMotor : Motor6 disarmed SUCCESSFULLY
[2025-02-06 14:09:43,606] [DXL_Communication .DXL_motor_7] [INFO]: disableMotor : Motor7 disarmed SUCCESSFULLY
[2025-02-06 14:09:43,622] [DXL_Communication .DXL_motor_8] [INFO]: disableMotor : Motor8 disarmed SUCCESSFULLY
[2025-02-06 14:09:43,638] [DXL_Communication .DXL_motor_9] [INFO]: disableMotor : Motor9 disarmed SUCCESSFULLY
[2025-02-06 14:09:43,654] [DXL_Communication .DXL_motor_10] [INFO]: disableMotor : Motor10 disarmed SUCCESSFULLY
[2025-02-06 14:09:43,670] [DXL_Communication .DXL_motor_11] [INFO]: disableMotor : Motor11 disarmed SUCCESSFULLY
[2025-02-06 14:09:43,714] [DXL_Communication .DXL_motor_1] [INFO]: disableMotor : Motor1 disarmed UNSUCCESSFULLY
[2025-02-06 14:09:43,715] [DXL_Communication .DXL_motor_2] [INFO]: disableMotor : Motor2 disarmed UNSUCCESSFULLY
[2025-02-06 14:09:43,715] [DXL_Communication .DXL_motor_3] [INFO]: disableMotor : Motor3 disarmed UNSUCCESSFULLY
[2025-02-06 14:09:43,715] [DXL_Communication .DXL_motor_4] [INFO]: disableMotor : Motor4 disarmed UNSUCCESSFULLY
